"periodo","departamento","codigo_departamento","puntaje_ingles","max_p_ingles","min_p_ingles","std_ingles","puntaje_mate","max_p_mate","min_p_mate","std_mate","puntaje_soc","max_p_soc","min_p_soc","std_soc","puntaje_nat","max_p_nat","min_p_nat","std_nat","puntaje_lec","max_p_lec","min_p_lec","std_lec","puntaje_global","max_p_global","min_p_global","std_global"
"20201","QUINDIO","63","86.05263157894737","100.0","69.0","10.08061390349855","71.13157894736842","100.0","62.0","7.052586462988113","69.36842105263158","81","55","5.479302839021308","65.86842105263158","76","49","6.617630230828649","70.55263157894737","81","54","6.340335776005032","352.57894736842104","400","292","23.16408167709441"
"20171","LA GUAJIRA","44","75.0","100.0","25.0","15.741399768339113","61.755102040816325","100.0","21.0","12.700936009216173","60.244897959183675","100","27","12.465837671153007","62.795918367346935","82","29","10.509875498463208","61.89795918367347","82","39","10.149394271661372","313.51020408163265","440","155","52.11890349998565"
"20194","CAQUETA","18","44.370100663953735","100.0","0.0","11.031073425824276","48.41143713857357","83.0","17.0","10.982656732488433","43.830584707646175","80","19","11.075630568158548","45.359177554080105","77","20","9.547597365457346","49.60376954379953","80","23","9.84958063884267","233.0687513386164","377","112","45.862885764341414"
"20152","CUNDINAMARCA","25","51.08246850546645","100.0","0.0","10.623084737463921","51.52000665963705","100.0","0.0","11.182129337309322","51.364753870914036","100","0","10.432945939308016","51.64110105999223","96","0","9.171056516801873","50.69412842000111","100","0","8.84011675701458","256.4382318663633","460","17","43.40728717580978"
"20162","NORTE SANTANDER","54","52.32645126692586","100.0","0.0","10.864539735285055","52.86117442016356","100.0","21.0","11.541553073871206","51.07782544577021","83","23","10.608390687737405","53.9404075613353","100","26","9.274110125026372","53.46541091299102","84","0","9.53307453507236","263.98149886043706","441","112","46.073028248670404"
"20172","BOYACA","15","51.28200568990043","100.0","0.0","10.679787619977068","54.00272641062115","100.0","20.0","11.366775988970911","52.79557847321005","100","21","10.648288318245152","54.12926742532006","100","26","9.106334039879293","54.922178757705076","100","27","9.200822640379922","268.7779753437648","435","140","45.111209007239225"
"20162","SUCRE","70","48.800654817586526","100.0","0.0","10.32321787709806","48.345275958840034","100.0","21.0","11.672282250219872","48.25706267539757","82","22","10.598594617002442","51.32067352666043","100","26","9.75809347963251","50.74387277829747","83","27","9.349167587251488","248.00523854069223","437","143","46.289804202615166"
"20142","PUTUMAYO","86","47.646294881589","100.0","0.0","6.6767611899332335","48.455309396485866","92.0","0.0","9.00356394594678","48.28978864272982","88","11","9.192266519238693","48.56226126814362","90","0","8.910040686960162","47.381461675579324","100","0","8.744004137527725","240.66284695696461","405","30","36.80914001899678"
"20181","BOGOTA","11","70.87371512481644","100.0","0.0","18.316671965642108","63.35949806434388","100.0","21.0","14.781952658367631","61.827659858496865","100","22","13.583429141665153","61.818715792284074","100","25","13.150438047224943","63.6198104391937","100","0","11.149136005194585","316.4625550660793","450","135","63.30702756575889"
"20172","MAGDALENA","47","44.904484677883694","100.0","0.0","9.644156272058076","44.439831104855735","86.0","18.0","10.81581139561415","45.28590621201459","100","20","10.294838680802924","46.4471882797006","100","24","9.11819787900952","49.124560168895144","82","0","9.2673191474739","231.07811400422239","419","111","43.15732770087004"
"20142","TOLIMA","73","49.031541431541434","100.0","0.0","8.396340265275944","48.81027621027621","95.0","0.0","9.048461733856026","49.076685476685476","88","0","9.621702822490649","49.4020196020196","90","0","9.353311930093698","48.951945351945355","92","0","9.410320080751797","245.2901692901693","422","45","39.479322908710785"
"20142","CAQUETA","18","47.276954522227896","100.0","0.0","7.30545940420885","47.82396525293817","90.0","0.0","8.92218270673193","48.05237608584568","93","0","9.556351797286402","48.08533469596321","81","0","8.778291099993492","47.5056208482371","92","0","9.213407828168807","239.1021972406745","396","32","37.590620112544364"
"20224","TOLIMA","73","48.25278502769113","100.0","0.0","12.258520718800566","49.619629558907775","100.0","0.0","11.541694545351705","46.608490866272035","100","0","11.458960545955492","48.10304881929858","100","0","9.834997073377517","51.577238877219784","100","0","10.485718351004367","244.6018713003628","436","0","49.32406399720584"
"20142","GUAVIARE","95","46.55161290322581","84.0","0.0","6.144827485217477","47.54408602150538","75.0","0.0","8.420890808950897","47.82688172043011","77","0","9.458829715547116","47.90430107526882","81","0","8.72325886382339","47.13333333333333","79","15","9.374832135801306","237.6032258064516","362","17","36.403116036715055"
"20181","CAQUETA","18","36.71875","50.0","23.0","7.026375998864518","37.875","52.0","24.0","8.790574130760007","43.46875","60","31","8.519368350809476","42.75","56","33","6.574633560253598","44.09375","57","30","7.149822352857401","208.21875","270","162","32.61182684242022"
"20172","BOGOTA","11","54.04830475932326","100.0","0.0","12.170524461795406","54.094260351019855","100.0","18.0","11.397049722646798","53.932777664837026","100","18","10.778548811143871","54.732793476542206","100","0","9.450117428120368","56.358643355695605","100","0","9.273322715325978","273.6175939102347","468","92","46.447848843422626"
"20152","ATLANTICO","8","50.43877690002724","100.0","0.0","11.440087673691869","48.97698174884228","100.0","0.0","12.053493157662169","47.863524925088534","100","0","11.229380612025881","48.696199945518934","100","0","10.235390587693654","48.83502451648052","94","0","9.437425205544383","243.6737946063743","483","12","47.50894482445522"
"20151","VALLE","76","58.07254132477108","100.0","0.0","15.624974785105785","56.24547497929729","100.0","0.0","14.148424060153808","56.742813202413345","100","0","14.106429325252188","56.903229622619186","100","0","14.728625981801434","55.66769194368863","100","0","11.170332611515898","281.5973027327576","465","33","63.86173542582074"
"20162","VICHADA","99","47.677083333333336","80.0","31.0","8.652771517892345","46.2875","78.0","24.0","10.453028948407354","46.75625","76","24","9.162928082433112","49.327083333333334","72","28","8.071399533628254","48.108333333333334","74","29","8.855175133939971","238.15625","364","148","39.60202018344018"
"20172","AMAZONAS","91","44.634319526627216","100.0","26.0","9.200891462947906","42.54082840236686","79.0","20.0","10.855679788623373","44.98461538461538","80","21","9.733583822438476","45.841420118343194","100","26","8.85311618738396","48.16213017751479","79","29","8.934118277178596","226.6284023668639","413","151","42.03543582901858"
"20152","GUAINIA","94","47.39795918367347","79.0","0.0","8.78429810796557","47.826530612244895","76.0","23.0","10.219163004718476","50.38265306122449","78","24","11.908260658027647","49.36734693877551","83","21","9.494816675133903","46.39795918367347","74","27","8.923308338903569","242.01020408163265","370","150","44.00337863437521"
"20224","GUAVIARE","95","43.14520813165537","100.0","0.0","9.982464954450366","46.628217349857","100.0","18.0","11.449251704112138","43.738798856053386","76","21","10.668384647351363","45.05433746425167","76","26","8.85747384329375","48.53098188751191","75","25","9.938928587502927","228.81029551954242","401","145","44.89748030277207"
"20211","CASANARE","85","42.55555555555556","53.0","34.0","6.616477747093069","48.44444444444444","57.0","40.0","6.1869037310901955","40.22222222222222","52","23","8.77179824462718","43.666666666666664","51","34","5.852349955359813","44.888888888888886","61","36","10.385620400876931","220.77777777777777","263","179","26.961907284990883"
"20201","LA GUAJIRA","44","71.85","100.0","33.0","13.592135735275523","62.707317073170735","100.0","35.0","12.044176813794756","56.26829268292683","79","27","12.735824257275032","59.951219512195124","78","32","11.708866767352413","60.68292682926829","76","37","9.773533200409778","303.780487804878","394","175","51.99928470427355"
"20152","CALDAS","17","49.58145963877626","100.0","0.0","10.006610061595747","49.84260965720605","100.0","0.0","11.858864908720383","50.15810785937788","100","0","10.977634337850462","50.35440824590466","100","0","10.061935095181394","49.81759617154427","94","0","9.051870139621668","249.80646051905026","471","15","46.6449908985871"
"20142","ARAUCA","81","48.457663451232584","100.0","24.0","7.81872747496188","49.75598428010004","87.0","0.0","9.293528405058073","49.95212575919972","87","0","9.786454454889022","49.95319757056092","83","0","9.39980207694204","49.08252947481243","91","14","9.20681942015554","247.96070025008933","400","40","39.45358415563861"
"20142","GUAINIA","94","47.3921568627451","71.0","34.0","5.64249355503436","46.8","77.0","24.0","8.223932810167025","48.45490196078431","73","27","8.991516424300226","47.85098039215686","71","31","7.688916569415034","46.254901960784316","72","15","9.119165456996749","236.7450980392157","329","155","34.05347990430218"
"20172","GUAVIARE","95","43.770767613038906","77.0","25.0","7.721332537003703","46.402733964248156","79.0","21.0","10.70694574817738","46.062039957939014","81","22","9.575590658845547","47.92954784437434","75","27","8.652245203327166","49.32912723449001","75","27","8.749976431583574","235.75499474237645","352","149","40.11021544346309"
"20161","BOLIVAR","13","86.9020979020979","100.0","49.0","9.93096926273513","76.75524475524476","100.0","38.0","13.753471665808902","69.16783216783217","90","48","9.40631044848745","71.5034965034965","100","45","10.067990082836111","64.79020979020979","96","42","7.408458381436785","359.05594405594405","443","248","42.00415409097363"
"20224","META","50","49.77533077251387","100.0","0.0","12.343970649147742","51.69834640300034","100.0","17.0","11.449123250831764","47.99232867371292","100","19","11.354588361529917","49.550119331742245","100","25","9.974025550518107","53.33643027616775","100","0","10.181731497361326","252.88288441868394","426","106","48.51723329611236"
"20142","META","50","49.96421978021978","100.0","0.0","8.973616827511105","50.49274725274725","100.0","0.0","9.503403514446397","50.52597802197802","93","0","9.700210341325034","50.697318681318684","91","0","9.545753279933399","50.48263736263736","100","0","9.317355347974129","252.52606593406594","448","0","40.473939694514044"
"20162","CAUCA","19","47.94029745042493","100.0","0.0","9.81589385299911","46.41451841359773","100.0","21.0","10.882182742829347","46.71593484419263","83","22","9.80083418072927","49.51919263456091","100","26","9.012393190587401","49.02832861189802","83","0","9.077784243140757","239.61317280453258","449","97","42.88528929708473"
"20162","RISARALDA","66","53.463707033811","100.0","0.0","11.513790200793926","51.313571227873","100.0","0.0","10.935761213408934","51.45406012924979","83","23","10.100352206527107","53.43130092722675","81","0","9.062865135756654","53.27788704692329","100","26","9.330353646530826","262.2718928537979","415","87","44.429422200250265"
"20191","NARIÑO","52","67.03947368421052","90.0","33.0","10.564828365948282","65.83223684210526","100.0","40.0","9.950113865535412","61.766447368421055","100","28","10.38760650271787","64.38157894736842","100","35","9.620134420972253","64.21710526315789","82","40","8.155192529315494","321.3782894736842","434","190","41.757570674257366"
"20171","CORDOBA","23","80.32","100.0","62.0","10.957189420649803","62.12","81.0","47.0","9.193838516455825","62.8","80","39","9.046177830074607","65.32","83","54","7.920016834998944","63.16","80","51","8.173534527159388","323.28","388","245","39.11470311788138"
"20224","CUNDINAMARCA","25","52.82659240217081","100.0","0.0","12.540376233397765","53.68852973929928","100.0","0.0","11.042857570106884","50.178178807001515","100","0","11.30687948742152","51.17232517632278","100","0","9.784340965227997","55.10011136175438","100","0","9.788545476807325","262.7876417006939","477","55","47.54015575728281"
"20151","MAGDALENA","47","64.12666666666667","100.0","0.0","22.58921066524342","54.82","100.0","19.0","17.95672276941006","54.38","97","20","17.2388160418136","52.7","87","17","18.348874844351936","52.74666666666667","91","0","16.11751586546072","272.32","441","126","83.14928113351392"
"20211","CORDOBA","23","65.89189189189189","100.0","28.0","24.18422785364207","58.91891891891892","100.0","26.0","16.89736728076362","55.32432432432432","75","28","14.896036113405872","55.270270270270274","79","31","14.157151017239483","58.45945945945946","100","30","15.401288897352057","288.5135135135135","412","152","76.10505225659449"
"20152","ANTIOQUIA","5","50.33653846153846","100.0","0.0","11.63180905700133","49.58365653953889","100.0","0.0","12.175163299989332","49.55299235078647","100","0","11.277472296122067","48.8926686059039","100","0","10.132459581617233","49.888076384399916","100","0","9.538033687905356","247.72616354234","490","13","47.793834542624765"
"20172","ATLANTICO","8","49.51816765743714","100.0","0.0","11.870014704452545","48.5457290905045","100.0","18.0","11.939352814225819","48.58241408907397","100","20","11.309288487214598","49.81199732968815","100","24","10.280674754332386","52.22204914645389","100","0","10.025916928598413","248.84435896620784","470","101","49.226433930145426"
"20172","VALLE","76","48.39848669636857","100.0","0.0","10.588394762368184","48.65888676005872","100.0","0.0","11.25528162914857","49.47911119958197","100","0","10.609200427828076","50.31112991116972","100","0","9.624087613717197","52.91353355395755","100","0","9.394776879426846","250.89895244967528","463","0","45.59419494047226"
"20162","QUINDIO","63","52.614659121530586","100.0","0.0","11.258498863966445","50.4890864995958","100.0","21.0","11.647778643994961","50.33777957423875","83","23","10.450105958353458","52.406224737267586","100","25","9.57881534067245","52.62341686876852","84","0","9.561314626498968","257.78914039342493","408","129","46.6921339256592"
"20162","CALDAS","17","50.94749552772809","100.0","0.0","10.890193419679132","50.07933810375671","100.0","21.0","11.525329732020204","50.3291931015995","100","22","10.351616558829274","52.58475560718434","100","26","9.310853302150779","52.22911267983201","100","0","9.48980241490292","256.20587972477887","425","40","46.19772717147478"
"20224","BOYACA","15","52.81012908324552","100.0","28.0","12.212500329574809","55.459993414553836","100.0","0.0","11.173432577967752","51.29252551860389","100","19","11.501312695815043","52.69140599275601","100","26","9.799786798540689","55.627329601580506","100","0","9.943427379264913","268.47197892657226","437","80","48.208559609276065"
"20151","SANTANDER","68","52.848375451263536","100.0","0.0","17.446029592187326","51.328519855595665","100.0","10.0","15.499880964734636","50.69675090252708","100","17","15.053794686104915","49.498194945848375","100","16","16.871844260279335","50.37906137184115","86","0","11.154220336063347","253.3014440433213","473","62","68.17670184323967"
"20171","CUNDINAMARCA","25","79.80675675675676","100.0","33.0","9.493489416117376","65.91081081081082","100.0","29.0","8.69433684948923","66.19189189189188","100","28","9.038539596622767","66.32162162162162","100","31","8.311383690775132","65.58378378378379","100","42","7.540939720032979","335.3135135135135","443","175","35.65777163200618"
"20162","BOYACA","15","53.3166270783848","100.0","0.0","10.641555111765795","54.527612826603324","100.0","23.0","11.01083573014301","52.88640142517815","100","22","10.177099424137506","55.46211401425178","100","26","8.646716848590584","54.1270190023753","100","0","9.209362550870695","270.89507125890736","453","144","43.87512011276668"
"20172","NORTE SANTANDER","54","49.69820306051178","100.0","25.0","10.890455303147032","52.15645437805575","100.0","18.0","11.999715559484686","50.98812623023684","100","20","11.08749802120143","52.49723791986793","100","0","9.810747690517001","54.202552543018605","82","26","9.587775643756325","261.2476982665566","460","122","47.66816463640368"
"20162","HUILA","41","51.41707457529513","100.0","0.0","10.937125924282112","51.384620907524415","100.0","21.0","11.70033003064655","50.688900057438254","85","0","10.557385588340262","53.284965537047675","100","26","9.373610700661914","52.56748994830557","100","0","9.557009840787273","259.0879523262493","438","35","47.41242508655849"
"20151","ATLANTICO","8","71.42079207920793","100.0","0.0","19.340569913145","61.44851485148515","100.0","22.0","16.57806779411284","60.14257425742574","100","5","15.283235058139669","60.72475247524753","100","16","16.47509100357067","58.10693069306931","86","0","11.491301121800847","304.8811881188119","479","130","70.10457813647422"
"20211","QUINDIO","63","82.51923076923077","100.0","59.0","8.254506516325144","66.34615384615384","82.0","50.0","7.8061931556752056","61.98076923076923","100","41","9.938024391620624","61.55769230769231","76","43","6.980121526944933","66.38461538461539","100","50","7.809380598957032","327.38461538461536","410","258","32.473309611187965"
"20142","ANTIOQUIA","5","49.87325338470304","100.0","0.0","10.715779234592512","49.7192256559134","100.0","0.0","10.190191291327986","49.86527660959926","100","0","9.915814471668426","48.994248039721086","98","0","10.120396046759717","50.723105515912856","100","0","10.132131624444801","249.14652576172776","457","0","43.680616223984835"
"20172","CAUCA","19","45.32419006479482","87.0","0.0","9.19870944556402","45.56817854571634","100.0","0.0","11.243186382877347","46.57861771058315","84","0","10.109653857591473","47.98819294456443","100","0","9.27688676751337","49.3240460763139","80","0","9.292668879842731","236.03808495320374","409","13","43.75582604456006"
"20224","VALLE","76","49.341271858479054","100.0","0.0","11.991165071487316","49.61646341463415","100.0","0.0","11.59278069435344","47.394613821138215","85","0","11.584577592281581","48.561661585365854","100","0","10.051284730475833","52.838694105691054","100","0","10.316259269819977","247.909375","446","0","49.12053010184617"
"20224","NORTE SANTANDER","54","50.85385747577579","100.0","0.0","12.588316671464252","53.50104192203972","100.0","16.0","12.104898844446485","49.1710590831086","100","19","12.005809974554406","51.00239029173817","100","25","10.400231097809518","54.4287202745771","100","25","10.597393411713744","259.673388085315","449","136","51.328027661821984"
"20161","LA GUAJIRA","44","77.68333333333334","100.0","51.0","14.06340565194197","65.16666666666667","100.0","41.0","14.053368818231553","60.43333333333333","84","31","11.372531084892062","64.65","88","41","10.934047275849343","59.36666666666667","88","38","8.248197885694905","317.8666666666667","442","213","49.04493500574258"
"20211","BOLIVAR","13","78.65128205128205","100.0","21.0","16.53959435226762","68.26153846153846","100.0","23.0","14.934851915725417","64.2974358974359","100","27","12.68791711882485","63.48717948717949","100","29","11.15973938946668","66.22564102564102","100","32","11.921148104881274","332.87179487179486","471","160","59.03265717161315"
"20191","SANTANDER","68","84.86111111111111","100.0","73.0","5.462631479344705","78.71296296296296","100.0","52.0","11.312098333593802","72.00925925925925","100","51","8.006417251379323","74.86111111111111","100","57","9.361342596149989","74.25","100","47","8.538122317598898","378.60185185185185","470","271","34.26666722224242"
"20172","BOLIVAR","13","46.48136031342138","100.0","0.0","10.835679656692102","46.39908053393555","100.0","18.0","11.666199279948245","46.68879299915312","100","20","11.15509279026759","47.99721740533129","100","0","9.984777912711056","50.244061781667135","100","0","9.98852975434251","238.3718998265919","446","30","48.42906928245406"
"20152","SANTANDER","68","51.36311664710559","100.0","0.0","11.67572669387164","52.94756369969333","100.0","0.0","13.194677504686343","51.601824858970964","100","0","11.591603231950618","52.268617726119714","100","0","10.908190024843588","51.23181766554348","100","0","9.820391392304936","259.8125165638133","478","0","50.885390274967044"
"20161","BOGOTA","11","87.84360554699538","100.0","52.0","8.421609598417746","78.981124807396","100.0","40.0","12.835044679061758","71.26771956856703","100","38","9.466845806193582","72.40986132511556","100","36","9.311229831912035","66.00847457627118","100","42","7.481249871345272","366.86402157164866","494","223","39.47781992141299"
"20191","ATLANTICO","8","79.37025316455696","100.0","49.0","7.59716361696715","68.02689873417721","100.0","24.0","9.06190566412395","64.83386075949367","100","29","9.585841660921158","64.97943037974683","100","25","8.74653950995854","67.07911392405063","100","40","7.509955811961799","336.2025316455696","450","193","36.057008830672046"
"20142","VICHADA","99","46.80434782608695","75.0","24.0","5.402410360209985","46.78478260869565","74.0","8.0","8.543327159278135","46.71086956521739","75","0","9.6178104633701","47.1695652173913","79","17","8.259776528894971","46.119565217391305","78","23","8.80339901590347","233.51304347826087","357","68","35.446019646779085"
"20211","NARIÑO","52","58.45454545454545","100.0","21.0","13.812059066562869","57.5877034358047","100.0","25.0","13.148675773915123","54.374321880650996","100","21","13.185652842728677","55.33996383363472","100","28","11.728826652157954","58.64918625678119","100","29","11.301688194226603","283.18264014466547","470","141","57.58752873848136"
"20152","GUAVIARE","95","46.11003236245955","88.0","29.0","6.4460526454082645","46.699029126213595","96.0","20.0","9.842442865558615","46.57497303128371","84","14","10.232530779302838","46.735706580366774","86","14","8.141184536068018","46.221143473570656","85","0","7.9884950742093706","232.6202804746494","392","99","36.9177232824812"
"20201","MAGDALENA","47","74.27848101265823","100.0","28.0","19.62986781625412","61.278481012658226","100.0","28.0","14.056604168148846","59.55696202531646","79","28","14.364081659975234","57.278481012658226","77","30","13.077615156285832","62.21518987341772","82","24","11.535531381707463","305.873417721519","417","142","64.06934686260034"
"20224","CESAR","20","47.70103626943005","100.0","0.0","12.321931968592995","49.014217311233885","100.0","17.0","12.024237484628223","46.018268876611415","84","18","11.606065664074078","47.91226519337017","100","0","10.080783531415795","51.259594843462246","100","0","10.551938924336243","242.41848987108656","451","77","50.015560258103264"
"20191","QUINDIO","63","82.34285714285714","100.0","71.0","4.999663854246823","71.91428571428571","100.0","52.0","8.268905001024404","68.02857142857142","84","38","8.729549932087377","66.71428571428571","79","41","7.3146566345025565","67.88571428571429","83","45","7.4863461148453805","348.45714285714286","410","234","33.13461213004315"
"20161","MAGDALENA","47","85.96","100.0","62.0","8.323590701263619","70.56","100.0","25.0","15.823554116091142","64.8","89","41","9.829629780496395","63.53333333333333","85","32","11.185576297943578","61.86666666666667","79","35","7.6021571144506614","333.93333333333334","433","223","47.8534738023788"
"20172","NARIÑO","52","49.02284342097162","100.0","0.0","10.662039972378057","50.41980173634629","100.0","0.0","12.510113622284273","50.1672926543932","100","0","11.097891963149566","51.934733082938244","100","0","10.389036048474237","52.85044024382735","83","0","9.998348753300549","255.8222400098516","425","36","49.48029401185172"
"20142","CUNDINAMARCA","25","50.69886347847834","100.0","0.0","9.423547381352959","50.889293355934086","100.0","1.0","9.434106237148503","51.23986439547615","100","0","9.695264400531093","51.39166921388279","98","0","9.497908199634571","51.04365465306916","100","0","9.359506194724274","255.53661044265985","465","35","40.61174259122394"
"20181","NARIÑO","52","58.234204793028326","90.0","0.0","13.996129935941228","58.74400871459695","100.0","19.0","12.756029730705968","57.469498910675384","100","24","12.194562581919003","59.00544662309368","100","29","12.259595434826153","60.088235294117645","81","0","10.230487342026887","293.9466230936819","415","111","54.89617825150623"
"20142","AMAZONAS","91","46.34125874125874","84.0","24.0","6.34298978572051","45.043356643356645","75.0","23.0","8.41447798128662","45.34825174825175","78","16","9.738333198959515","45.16923076923077","90","19","8.791748986850763","44.514685314685316","79","0","9.293728179760038","225.58881118881118","391","139","36.64920217812978"
"20201","CALDAS","17","72.9746835443038","100.0","25.0","15.985642191311701","63.63291139240506","100.0","31.0","13.28681853883082","59.24050632911393","100","24","14.79043863113037","59.31012658227848","80","30","11.92220104221034","61.392405063291136","83","31","10.899561986780405","309.126582278481","446","167","58.54235052340561"
"20194","GUAINIA","94","44.12686567164179","72.0","24.0","9.870126090183842","46.1044776119403","77.0","23.0","11.472694055254818","41.66417910447761","71","21","11.127095181373184","44.48134328358209","73","24","9.801565146123952","46.3134328358209","76","24","11.167990246124708","223.0037313432836","360","137","48.51873118467424"
"20152","MAGDALENA","47","46.87434939276658","100.0","0.0","8.483804272182422","44.653743493927664","100.0","0.0","9.986745553620166","44.64293340451088","98","0","10.464680213706691","45.321366608834914","100","0","8.635635129404879","45.82670492459629","100","0","8.411905670117092","226.23348458561324","460","17","39.51723861781048"
"20162","CESAR","20","49.45761636666403","100.0","0.0","10.703153818441548","48.738640869082545","100.0","21.0","11.046045076866475","48.4295456347633","84","22","10.16493697955349","51.13416858298311","100","27","9.277589699861936","50.9666957418127","84","28","9.137343149212036","248.94433431131552","431","141","44.023365329104564"
"20194","CORDOBA","23","45.4712249863449","100.0","0.0","11.180827484540174","48.19046673286991","100.0","17.0","11.52902263417902","43.66936444885799","100","17","11.700638993112232","47.0130585898709","100","20","10.564069825116425","50.29170804369414","100","23","10.31404689285883","235.75268123138034","427","125","49.008028849272534"
"20224","BOGOTÁ","11","55.82329480602968","100.0","0.0","13.303734550228498","54.67817886093549","100.0","0.0","11.25567353953998","51.86475646201436","100","0","11.452827335732259","52.52396057253709","100","0","9.993945854902579","56.54119698002412","100","0","9.852240322646571","270.0668484244744","450","0","48.971851937695014"
"20161","CAUCA","19","61.13291139240506","97.0","34.0","12.885257085035022","65.1867088607595","100.0","29.0","15.242881394549032","60.24050632911393","100","22","11.53218077399415","61.912974683544306","100","33","10.75296838150383","57.162974683544306","97","31","7.947351880581331","305.6503164556962","462","187","50.7355362967894"
"20211","ATLANTICO","8","78.86904761904762","100.0","0.0","12.433697553790264","65.15875370919882","100.0","15.0","11.357882977266645","62.01186943620178","100","0","11.107732942464677","60.875370919881306","100","0","10.164730208124924","65.43175074183976","100","0","9.578126434446439","322.78041543026706","473","22","46.908362841111845"
"20201","NORTE SANTANDER","54","42.56060606060606","71.0","22.0","10.619913295715394","45.50757575757576","73.0","17.0","10.136847012786035","42.88636363636363","65","22","10.441145653317074","44.15151515151515","71","24","9.038074550473754","46.61363636363637","67","27","8.926029974372728","223.09848484848484","332","147","42.92010327180451"
"20152","VAUPES","97","46.21635883905013","80.0","29.0","6.6766311593564645","42.087071240105544","93.0","16.0","10.813244701586703","44.64379947229551","72","18","10.72687779453749","44.83905013192612","76","21","7.970710612410436","43.403693931398415","71","21","8.719198974860998","219.63852242744062","376","145","40.34203886020517"
"20181","VALLE","76","62.33943842645382","100.0","0.0","13.998183126286811","58.30189877885226","100.0","0.0","12.45413944692548","57.46114209077434","100","20","11.759329352442382","58.196371850074115","100","25","11.108584790312474","60.55368108985671","100","0","9.736196096945328","292.8859320957154","452","31","56.53870225700286"
"20194","ARAUCA","81","46.3831720902961","100.0","0.0","11.388492226398084","50.632952213427146","100.0","0.0","11.284416721528581","45.22661975960129","81","0","11.223885756375452","47.52272060979185","80","0","10.18000992186682","50.94722955145119","100","0","10.102284420438705","242.06068601583112","415","0","47.7096986590293"
"20162","GUAINIA","94","49.018264840182646","81.0","31.0","10.147971040629974","48.64383561643836","76.0","25.0","11.372391157245895","48.90867579908676","75","28","10.293440842849263","51.7351598173516","74","28","8.74947947846419","49.90867579908676","75","30","9.540876211368124","248.73059360730593","364","164","45.049773952066104"
"20191","RISARALDA","66","78.12592592592593","100.0","56.0","7.507637533722289","68.03703703703704","100.0","29.0","9.36363831523933","66.17777777777778","100","32","10.622326997686107","65.02222222222223","100","35","8.60793339965728","67.15555555555555","100","46","7.749691054667024","337.3925925925926","442","225","36.75130138751639"
"20172","ANTIOQUIA","5","48.88070266362979","100.0","0.0","11.80003161560508","49.286861881316405","100.0","0.0","12.313937340979333","50.08529616344567","100","0","11.309206547099429","49.84616958306624","100","0","10.295860604676797","53.221246300514174","100","0","9.972412124474925","252.3856057609689","465","0","49.440209053499004"
"20172","TOLIMA","73","48.250934361130575","100.0","25.0","10.626545969475888","48.57632562485401","100.0","18.0","11.411817927645492","49.2721910768512","100","20","10.630380172850384","50.540235926185474","100","25","9.393682486450324","52.02914038775987","83","0","9.512378196653586","249.80787199252512","453","100","45.834413161103924"
"20194","CESAR","20","46.41823662396383","100.0","21.0","11.674868628781349","49.093669932177846","100.0","18.0","11.551879281672749","44.42449133383572","100","17","11.720111084352903","47.019216277317256","100","20","10.423585023802003","50.64152223059533","100","0","10.298552920885824","238.44039186134137","438","84","48.85371154081679"
"20162","GUAVIARE","95","47.17469204927212","78.0","31.0","8.830538889872651","47.683090705487125","100.0","23.0","10.55645269850834","46.88801791713326","78","25","9.248730478371723","49.59686450167973","74","28","8.295067907654895","49.40649496080627","79","27","8.922275389548142","241.46920492721165","407","159","40.16513562913813"
"20161","ANTIOQUIA","5","86.38","100.0","52.0","10.040833021178939","74.45","100.0","30.0","15.720409374536338","66.92","100","29","10.573849234097205","68.67333333333333","100","39","11.155331773587832","63.43666666666667","97","36","9.117185189234938","348.78","476","198","50.69040003312652"
"20162","BOGOTA","11","56.83783873833852","100.0","0.0","12.044844554361223","54.84417819627351","100.0","0.0","10.80284549386808","54.54847986852917","100","22","10.242556630068139","56.15089164760488","100","0","8.812407917251042","55.61719114348531","100","0","9.09502101790659","277.00159896955296","456","47","44.54435596992286"
"20152","NORTE SANTANDER","54","49.92215530497181","100.0","0.0","10.061547058209202","51.534405433111225","100.0","8.0","12.292018121831227","50.090658636596615","100","9","10.888363651129813","50.81887493593029","100","0","9.851947397534934","50.11346745258842","94","0","9.245670061547925","252.9209379805228","492","60","46.299723642777565"
"20151","ANTIOQUIA","5","52.304642670839854","100.0","0.0","17.111144848221624","48.55503390714658","100.0","21.0","13.676730079955375","48.509650495565985","100","6","14.374412422698352","45.188836724047995","100","16","15.225610928123723","48.718831507563905","100","0","11.294534912267737","240.4600938967136","477","104","62.57167996968895"
"20152","SAN ANDRES","88","57.328102710413695","100.0","0.0","13.863236912094665","46.01283880171184","87.0","0.0","10.990312906684466","47.94864479315264","93","3","11.979396074245475","46.059914407988586","80","0","10.12955249292629","48.320970042796006","85","0","9.668858829131423","239.3737517831669","409","3","46.691144419362104"
"20162","CASANARE","85","51.07757137942897","100.0","0.0","10.362731588279903","51.39938080495356","100.0","20.0","11.146527615780988","50.04781561747506","82","0","10.13318081307103","52.96646026831785","100","26","8.892446203138562","52.07946336429308","84","0","9.214582493104365","257.9267285861713","443","98","43.89615379867773"
